code,datetime,date,api,annee,mois,jour,url,fichier,taille,cahier
4649,1999-02-13 00:00,13 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806684,1999,2,13,http://collections.banq.qc.ca/retrieve/6700465,jrn03/devoir/src/1999/02/13/C/5226335_1999-02-13_C.pdf,14365794,C
4649,1999-02-13 00:00,13 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806685,1999,2,13,http://collections.banq.qc.ca/retrieve/6700468,jrn03/devoir/src/1999/02/13/D/5226335_1999-02-13_D.pdf,7811031,D
4649,1999-02-13 00:00,13 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806686,1999,2,13,http://collections.banq.qc.ca/retrieve/6700470,jrn03/devoir/src/1999/02/13/E/5226335_1999-02-13_E.pdf,6268959,E
4650,1999-02-20 00:00,20 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806703,1999,2,20,http://collections.banq.qc.ca/retrieve/6700518,jrn03/devoir/src/1999/02/20/A/5226335_1999-02-20_A.pdf,11207432,A
4650,1999-02-20 00:00,20 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806704,1999,2,20,http://collections.banq.qc.ca/retrieve/6700520,jrn03/devoir/src/1999/02/20/B/5226335_1999-02-20_B.pdf,9335400,B
4650,1999-02-20 00:00,20 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806705,1999,2,20,http://collections.banq.qc.ca/retrieve/6700522,jrn03/devoir/src/1999/02/20/C/5226335_1999-02-20_C.pdf,13154452,C
4650,1999-02-20 00:00,20 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806706,1999,2,20,http://collections.banq.qc.ca/retrieve/6700525,jrn03/devoir/src/1999/02/20/D/5226335_1999-02-20_D.pdf,9601469,D
4651,1999-02-27 00:00,27 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806723,1999,2,27,http://collections.banq.qc.ca/retrieve/6700574,jrn03/devoir/src/1999/02/27/A/5226335_1999-02-27_A.pdf,11317373,A
4651,1999-02-27 00:00,27 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806724,1999,2,27,http://collections.banq.qc.ca/retrieve/6700576,jrn03/devoir/src/1999/02/27/B/5226335_1999-02-27_B.pdf,9428887,B
4651,1999-02-27 00:00,27 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806725,1999,2,27,http://collections.banq.qc.ca/retrieve/6700579,jrn03/devoir/src/1999/02/27/C/5226335_1999-02-27_C.pdf,13146746,C
4651,1999-02-27 00:00,27 février 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806726,1999,2,27,http://collections.banq.qc.ca/retrieve/6700582,jrn03/devoir/src/1999/02/27/D/5226335_1999-02-27_D.pdf,9115149,D
4652,1999-03-06 00:00,6 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806743,1999,3,6,http://collections.banq.qc.ca/retrieve/6700636,jrn03/devoir/src/1999/03/06/A/5226335_1999-03-06_A.pdf,12741812,A
4652,1999-03-06 00:00,6 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806744,1999,3,6,http://collections.banq.qc.ca/retrieve/6700638,jrn03/devoir/src/1999/03/06/B/5226335_1999-03-06_B.pdf,11638037,B
4652,1999-03-06 00:00,6 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806745,1999,3,6,http://collections.banq.qc.ca/retrieve/6700641,jrn03/devoir/src/1999/03/06/C/5226335_1999-03-06_C.pdf,14176429,C
4652,1999-03-06 00:00,6 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806746,1999,3,6,http://collections.banq.qc.ca/retrieve/6700644,jrn03/devoir/src/1999/03/06/D/5226335_1999-03-06_D.pdf,11859072,D
4652,1999-03-06 00:00,6 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806747,1999,3,6,http://collections.banq.qc.ca/retrieve/6700646,jrn03/devoir/src/1999/03/06/E/5226335_1999-03-06_E.pdf,6964574,E
4653,1999-03-13 00:00,13 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806765,1999,3,13,http://collections.banq.qc.ca/retrieve/6700701,jrn03/devoir/src/1999/03/13/A/5226335_1999-03-13_A.pdf,14260030,A
4653,1999-03-13 00:00,13 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806766,1999,3,13,http://collections.banq.qc.ca/retrieve/6700704,jrn03/devoir/src/1999/03/13/B/5226335_1999-03-13_B.pdf,9817334,B
4653,1999-03-13 00:00,13 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806767,1999,3,13,http://collections.banq.qc.ca/retrieve/6700706,jrn03/devoir/src/1999/03/13/C/5226335_1999-03-13_C.pdf,15461900,C
4653,1999-03-13 00:00,13 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806768,1999,3,13,http://collections.banq.qc.ca/retrieve/6700709,jrn03/devoir/src/1999/03/13/D/5226335_1999-03-13_D.pdf,10653549,D
4653,1999-03-13 00:00,13 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806769,1999,3,13,http://collections.banq.qc.ca/retrieve/6700712,jrn03/devoir/src/1999/03/13/E/5226335_1999-03-13_E.pdf,27470700,E
4653,1999-03-13 00:00,13 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806770,1999,3,13,http://collections.banq.qc.ca/retrieve/6700714,jrn03/devoir/src/1999/03/13/F/5226335_1999-03-13_F.pdf,8628464,F
4654,1999-03-20 00:00,20 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806787,1999,3,20,http://collections.banq.qc.ca/retrieve/6700761,jrn03/devoir/src/1999/03/20/A/5226335_1999-03-20_A.pdf,13790293,A
4654,1999-03-20 00:00,20 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806788,1999,3,20,http://collections.banq.qc.ca/retrieve/6700763,jrn03/devoir/src/1999/03/20/B/5226335_1999-03-20_B.pdf,11273253,B
4654,1999-03-20 00:00,20 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806789,1999,3,20,http://collections.banq.qc.ca/retrieve/6700765,jrn03/devoir/src/1999/03/20/C/5226335_1999-03-20_C.pdf,15620547,C
4654,1999-03-20 00:00,20 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806790,1999,3,20,http://collections.banq.qc.ca/retrieve/6700768,jrn03/devoir/src/1999/03/20/D/5226335_1999-03-20_D.pdf,12511922,D
4654,1999-03-20 00:00,20 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806791,1999,3,20,http://collections.banq.qc.ca/retrieve/6700771,jrn03/devoir/src/1999/03/20/E/5226335_1999-03-20_E.pdf,15776108,E
4655,1999-03-27 00:00,27 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806808,1999,3,27,http://collections.banq.qc.ca/retrieve/6700809,jrn03/devoir/src/1999/03/27/A/5226335_1999-03-27_A.pdf,15290065,A
4655,1999-03-27 00:00,27 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806809,1999,3,27,http://collections.banq.qc.ca/retrieve/6700813,jrn03/devoir/src/1999/03/27/B/5226335_1999-03-27_B.pdf,11493928,B
4655,1999-03-27 00:00,27 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806810,1999,3,27,http://collections.banq.qc.ca/retrieve/6700815,jrn03/devoir/src/1999/03/27/C/5226335_1999-03-27_C.pdf,15372561,C
4655,1999-03-27 00:00,27 mars 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806811,1999,3,27,http://collections.banq.qc.ca/retrieve/6700817,jrn03/devoir/src/1999/03/27/D/5226335_1999-03-27_D.pdf,12243378,D
4656,1999-04-03 00:00,3 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806829,1999,4,3,http://collections.banq.qc.ca/retrieve/6700857,jrn03/devoir/src/1999/04/03/A/5226335_1999-04-03_A.pdf,11642025,A
4656,1999-04-03 00:00,3 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806830,1999,4,3,http://collections.banq.qc.ca/retrieve/6700859,jrn03/devoir/src/1999/04/03/B/5226335_1999-04-03_B.pdf,9957447,B
4656,1999-04-03 00:00,3 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806831,1999,4,3,http://collections.banq.qc.ca/retrieve/6700861,jrn03/devoir/src/1999/04/03/C/5226335_1999-04-03_C.pdf,11635372,C
4656,1999-04-03 00:00,3 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806832,1999,4,3,http://collections.banq.qc.ca/retrieve/6700864,jrn03/devoir/src/1999/04/03/D/5226335_1999-04-03_D.pdf,15950763,D
4656,1999-04-03 00:00,3 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806833,1999,4,3,http://collections.banq.qc.ca/retrieve/6700867,jrn03/devoir/src/1999/04/03/E/5226335_1999-04-03_E.pdf,6933160,E
4656,1999-04-03 00:00,3 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806834,1999,4,3,http://collections.banq.qc.ca/retrieve/6700869,jrn03/devoir/src/1999/04/03/F/5226335_1999-04-03_F.pdf,6937448,F
4657,1999-04-10 00:00,10 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806849,1999,4,10,http://collections.banq.qc.ca/retrieve/6700903,jrn03/devoir/src/1999/04/10/A/5226335_1999-04-10_A.pdf,10724245,A
4657,1999-04-10 00:00,10 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806850,1999,4,10,http://collections.banq.qc.ca/retrieve/6700905,jrn03/devoir/src/1999/04/10/B/5226335_1999-04-10_B.pdf,9971138,B
4657,1999-04-10 00:00,10 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806851,1999,4,10,http://collections.banq.qc.ca/retrieve/6700907,jrn03/devoir/src/1999/04/10/C/5226335_1999-04-10_C.pdf,11417983,C
4657,1999-04-10 00:00,10 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806852,1999,4,10,http://collections.banq.qc.ca/retrieve/6700909,jrn03/devoir/src/1999/04/10/D/5226335_1999-04-10_D.pdf,10365603,D
4658,1999-04-17 00:00,17 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806869,1999,4,17,http://collections.banq.qc.ca/retrieve/6700951,jrn03/devoir/src/1999/04/17/A/5226335_1999-04-17_A.pdf,13297155,A
4658,1999-04-17 00:00,17 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806870,1999,4,17,http://collections.banq.qc.ca/retrieve/6700953,jrn03/devoir/src/1999/04/17/B/5226335_1999-04-17_B.pdf,13461128,B
4658,1999-04-17 00:00,17 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806871,1999,4,17,http://collections.banq.qc.ca/retrieve/6700955,jrn03/devoir/src/1999/04/17/C/5226335_1999-04-17_C.pdf,13463944,C
4658,1999-04-17 00:00,17 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806872,1999,4,17,http://collections.banq.qc.ca/retrieve/6700957,jrn03/devoir/src/1999/04/17/D/5226335_1999-04-17_D.pdf,12909312,D
4658,1999-04-17 00:00,17 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806873,1999,4,17,http://collections.banq.qc.ca/retrieve/6700960,jrn03/devoir/src/1999/04/17/E/5226335_1999-04-17_E.pdf,4921588,E
4659,1999-04-24 00:00,24 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806890,1999,4,24,http://collections.banq.qc.ca/retrieve/6701002,jrn03/devoir/src/1999/04/24/A/5226335_1999-04-24_A.pdf,12928282,A
4659,1999-04-24 00:00,24 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806891,1999,4,24,http://collections.banq.qc.ca/retrieve/6701005,jrn03/devoir/src/1999/04/24/B/5226335_1999-04-24_B.pdf,10009602,B
4659,1999-04-24 00:00,24 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806892,1999,4,24,http://collections.banq.qc.ca/retrieve/6701007,jrn03/devoir/src/1999/04/24/C/5226335_1999-04-24_C.pdf,13951859,C
4659,1999-04-24 00:00,24 avril 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806893,1999,4,24,http://collections.banq.qc.ca/retrieve/6701009,jrn03/devoir/src/1999/04/24/D/5226335_1999-04-24_D.pdf,10348279,D
4660,1999-05-01 00:00,1 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806910,1999,5,1,http://collections.banq.qc.ca/retrieve/6701049,jrn03/devoir/src/1999/05/01/A/5226335_1999-05-01_A.pdf,10910807,A
4660,1999-05-01 00:00,1 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806911,1999,5,1,http://collections.banq.qc.ca/retrieve/6701051,jrn03/devoir/src/1999/05/01/B/5226335_1999-05-01_B.pdf,9794300,B
4660,1999-05-01 00:00,1 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806912,1999,5,1,http://collections.banq.qc.ca/retrieve/6701053,jrn03/devoir/src/1999/05/01/C/5226335_1999-05-01_C.pdf,11836533,C
4660,1999-05-01 00:00,1 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806913,1999,5,1,http://collections.banq.qc.ca/retrieve/6701055,jrn03/devoir/src/1999/05/01/D/5226335_1999-05-01_D.pdf,10430863,D
4660,1999-05-01 00:00,1 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806914,1999,5,1,http://collections.banq.qc.ca/retrieve/6701059,jrn03/devoir/src/1999/05/01/E/5226335_1999-05-01_E.pdf,5747858,E
4660,1999-05-01 00:00,1 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806915,1999,5,1,http://collections.banq.qc.ca/retrieve/6701061,jrn03/devoir/src/1999/05/01/F/5226335_1999-05-01_F.pdf,10221911,F
4661,1999-05-08 00:00,8 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806932,1999,5,8,http://collections.banq.qc.ca/retrieve/6701100,jrn03/devoir/src/1999/05/08/A/5226335_1999-05-08_A.pdf,13530347,A
4661,1999-05-08 00:00,8 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806933,1999,5,8,http://collections.banq.qc.ca/retrieve/6701103,jrn03/devoir/src/1999/05/08/B/5226335_1999-05-08_B.pdf,10053189,B
4661,1999-05-08 00:00,8 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806934,1999,5,8,http://collections.banq.qc.ca/retrieve/6701105,jrn03/devoir/src/1999/05/08/C/5226335_1999-05-08_C.pdf,14956521,C
4661,1999-05-08 00:00,8 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806935,1999,5,8,http://collections.banq.qc.ca/retrieve/6701107,jrn03/devoir/src/1999/05/08/D/5226335_1999-05-08_D.pdf,10006935,D
4661,1999-05-08 00:00,8 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806936,1999,5,8,http://collections.banq.qc.ca/retrieve/6701109,jrn03/devoir/src/1999/05/08/E/5226335_1999-05-08_E.pdf,6831585,E
4662,1999-05-15 00:00,15 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806953,1999,5,15,http://collections.banq.qc.ca/retrieve/6701149,jrn03/devoir/src/1999/05/15/A/5226335_1999-05-15_A.pdf,13899106,A
4662,1999-05-15 00:00,15 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806954,1999,5,15,http://collections.banq.qc.ca/retrieve/6701151,jrn03/devoir/src/1999/05/15/B/5226335_1999-05-15_B.pdf,9343318,B
4662,1999-05-15 00:00,15 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806955,1999,5,15,http://collections.banq.qc.ca/retrieve/6701153,jrn03/devoir/src/1999/05/15/C/5226335_1999-05-15_C.pdf,15497050,C
4662,1999-05-15 00:00,15 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806956,1999,5,15,http://collections.banq.qc.ca/retrieve/6701155,jrn03/devoir/src/1999/05/15/D/5226335_1999-05-15_D.pdf,9637764,D
4662,1999-05-15 00:00,15 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806957,1999,5,15,http://collections.banq.qc.ca/retrieve/6701158,jrn03/devoir/src/1999/05/15/E/5226335_1999-05-15_E.pdf,19709765,E
4662,1999-05-15 00:00,15 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806958,1999,5,15,http://collections.banq.qc.ca/retrieve/6701161,jrn03/devoir/src/1999/05/15/F/5226335_1999-05-15_F.pdf,5332694,F
4663,1999-05-22 00:00,22 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806975,1999,5,22,http://collections.banq.qc.ca/retrieve/6701201,jrn03/devoir/src/1999/05/22/A/5226335_1999-05-22_A.pdf,14270756,A
4663,1999-05-22 00:00,22 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806976,1999,5,22,http://collections.banq.qc.ca/retrieve/6701203,jrn03/devoir/src/1999/05/22/B/5226335_1999-05-22_B.pdf,7344921,B
4663,1999-05-22 00:00,22 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806977,1999,5,22,http://collections.banq.qc.ca/retrieve/6701205,jrn03/devoir/src/1999/05/22/C/5226335_1999-05-22_C.pdf,15182091,C
4663,1999-05-22 00:00,22 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806978,1999,5,22,http://collections.banq.qc.ca/retrieve/6701207,jrn03/devoir/src/1999/05/22/D/5226335_1999-05-22_D.pdf,8320197,D
4664,1999-05-29 00:00,29 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806994,1999,5,29,http://collections.banq.qc.ca/retrieve/6701244,jrn03/devoir/src/1999/05/29/A/5226335_1999-05-29_A.pdf,11593102,A
4664,1999-05-29 00:00,29 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806995,1999,5,29,http://collections.banq.qc.ca/retrieve/6701247,jrn03/devoir/src/1999/05/29/B/5226335_1999-05-29_B.pdf,9279340,B
4664,1999-05-29 00:00,29 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806996,1999,5,29,http://collections.banq.qc.ca/retrieve/6701249,jrn03/devoir/src/1999/05/29/C/5226335_1999-05-29_C.pdf,13482668,C
4664,1999-05-29 00:00,29 mai 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2806997,1999,5,29,http://collections.banq.qc.ca/retrieve/6701251,jrn03/devoir/src/1999/05/29/D/5226335_1999-05-29_D.pdf,9784382,D
4665,1999-06-05 00:00,5 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807014,1999,6,5,http://collections.banq.qc.ca/retrieve/6701293,jrn03/devoir/src/1999/06/05/A/5226335_1999-06-05_A.pdf,12601993,A
4665,1999-06-05 00:00,5 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807015,1999,6,5,http://collections.banq.qc.ca/retrieve/6701295,jrn03/devoir/src/1999/06/05/B/5226335_1999-06-05_B.pdf,8101620,B
4665,1999-06-05 00:00,5 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807016,1999,6,5,http://collections.banq.qc.ca/retrieve/6701297,jrn03/devoir/src/1999/06/05/C/5226335_1999-06-05_C.pdf,13483255,C
4665,1999-06-05 00:00,5 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807017,1999,6,5,http://collections.banq.qc.ca/retrieve/6701299,jrn03/devoir/src/1999/06/05/D/5226335_1999-06-05_D.pdf,7950232,D
4666,1999-06-12 00:00,12 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807034,1999,6,12,http://collections.banq.qc.ca/retrieve/6701339,jrn03/devoir/src/1999/06/12/A/5226335_1999-06-12_A.pdf,12370799,A
4666,1999-06-12 00:00,12 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807035,1999,6,12,http://collections.banq.qc.ca/retrieve/6701341,jrn03/devoir/src/1999/06/12/B/5226335_1999-06-12_B.pdf,11347201,B
4666,1999-06-12 00:00,12 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807036,1999,6,12,http://collections.banq.qc.ca/retrieve/6701344,jrn03/devoir/src/1999/06/12/C/5226335_1999-06-12_C.pdf,11405260,C
4666,1999-06-12 00:00,12 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807037,1999,6,12,http://collections.banq.qc.ca/retrieve/6701347,jrn03/devoir/src/1999/06/12/D/5226335_1999-06-12_D.pdf,12087121,D
4667,1999-06-19 00:00,19 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807054,1999,6,19,http://collections.banq.qc.ca/retrieve/6701385,jrn03/devoir/src/1999/06/19/A/5226335_1999-06-19_A.pdf,14192652,A
4667,1999-06-19 00:00,19 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807055,1999,6,19,http://collections.banq.qc.ca/retrieve/6701388,jrn03/devoir/src/1999/06/19/B/5226335_1999-06-19_B.pdf,11879202,B
4667,1999-06-19 00:00,19 juin 1999,http://collections.banq.qc.ca/api/service-notice?handle=52327/2807056,1999,6,19,http://collections.banq.qc.ca/retrieve/6701391,jrn03/devoir/src/1999/06/19/C/5226335_1999-06-19_C.pdf,14240223,C
